,SUL name,HypSizePercent,CTT,Total cost
421,OpenSSH.dot,58.06451612903226,H,786506
421,OpenSSH.dot,61.29032258064516,H,788552
421,OpenSSH.dot,64.51612903225806,H,1309768
421,OpenSSH.dot,67.74193548387096,H,1371149
421,OpenSSH.dot,70.96774193548387,H,1732627
421,OpenSSH.dot,74.19354838709677,H,1738469
421,OpenSSH.dot,77.41935483870968,H,1948498
421,OpenSSH.dot,80.64516129032258,H,2450602
421,OpenSSH.dot,87.09677419354838,H,2458887
421,OpenSSH.dot,93.54838709677419,H,4796854
421,OpenSSH.dot,100.0,H,6172503
498,OpenSSH.dot,3.225806451612903,SPY-H,44
498,OpenSSH.dot,6.451612903225806,SPY-H,198
498,OpenSSH.dot,12.903225806451612,SPY-H,602
498,OpenSSH.dot,16.129032258064516,SPY-H,2950
498,OpenSSH.dot,19.35483870967742,SPY-H,4631
498,OpenSSH.dot,25.806451612903224,SPY-H,168689
498,OpenSSH.dot,29.03225806451613,SPY-H,171901
498,OpenSSH.dot,32.25806451612903,SPY-H,543266
498,OpenSSH.dot,45.16129032258064,SPY-H,548697
498,OpenSSH.dot,48.38709677419355,SPY-H,684674
498,OpenSSH.dot,51.61290322580645,SPY-H,926574
498,OpenSSH.dot,54.83870967741935,SPY-H,971581
498,OpenSSH.dot,58.06451612903226,SPY-H,1052042
498,OpenSSH.dot,61.29032258064516,SPY-H,1136911
498,OpenSSH.dot,64.51612903225806,SPY-H,1281314
498,OpenSSH.dot,67.74193548387096,SPY-H,1672045
498,OpenSSH.dot,70.96774193548387,SPY-H,1785025
498,OpenSSH.dot,74.19354838709677,SPY-H,2396607
498,OpenSSH.dot,77.41935483870968,SPY-H,3154784
498,OpenSSH.dot,80.64516129032258,SPY-H,3404475
498,OpenSSH.dot,87.09677419354838,SPY-H,4807822
498,OpenSSH.dot,93.54838709677419,SPY-H,4902193
498,OpenSSH.dot,100.0,SPY-H,7906079
533,OpenSSH.dot,3.225806451612903,SPY,44
533,OpenSSH.dot,6.451612903225806,SPY,198
533,OpenSSH.dot,12.903225806451612,SPY,632
533,OpenSSH.dot,16.129032258064516,SPY,3176
533,OpenSSH.dot,19.35483870967742,SPY,6698
533,OpenSSH.dot,22.58064516129032,SPY,241229
533,OpenSSH.dot,32.25806451612903,SPY,247136
533,OpenSSH.dot,35.483870967741936,SPY,502711
533,OpenSSH.dot,38.70967741935484,SPY,690228
533,OpenSSH.dot,41.935483870967744,SPY,697455
533,OpenSSH.dot,45.16129032258064,SPY,762882
533,OpenSSH.dot,48.38709677419355,SPY,886384
533,OpenSSH.dot,51.61290322580645,SPY,1072716
533,OpenSSH.dot,54.83870967741935,SPY,1085877
533,OpenSSH.dot,58.06451612903226,SPY,1202404
533,OpenSSH.dot,61.29032258064516,SPY,1350840
533,OpenSSH.dot,64.51612903225806,SPY,1375668
533,OpenSSH.dot,67.74193548387096,SPY,1378471
533,OpenSSH.dot,74.19354838709677,SPY,1469716
533,OpenSSH.dot,80.64516129032258,SPY,2098512
533,OpenSSH.dot,83.87096774193549,SPY,3138488
533,OpenSSH.dot,87.09677419354838,SPY,3435330
533,OpenSSH.dot,93.54838709677419,SPY,4468486
533,OpenSSH.dot,100.0,SPY,6661661
