,Method,Seed,EquivalenceOracle,CTT,Extra States,Random Infix Length,Cache,SUL name,Qsize,Isize,TreeType,Learning queries/symbols,Testing queries/symbols,HypSize,OTreeSize,MQ [Resets],MQ [Symbols],EQ [Resets],EQ [Symbols],Rounds,Learning [ms],Equivalent,Learning queries,Learning symbols,Testing queries,Testing symbols,TQ [Symbols],TQ [Resets],TQ,MQ,EQ,Total queries,Total symbols,APFD,AUC,Type,SUL group,HypSizePercent
380,"L# (SepSeq, SepSeq)",81,H,H,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '19/75', '18/73', '19/94', '21/105', '13/77']","['1/2', '113/452', '1290/5160', '1988/9937', '4844/26135', '105/624', '2681/17577']","[1, 2, 3, 5, 6, 7, 8, 9]",1596704,141,540,11022,59887,8,290,OK,[ 12  35  51  70  88 107 128 141],[ 12  70 116 191 264 358 463 540],"[0, 1, 114, 1404, 3392, 8236, 8341, 11022]","[0, 2, 454, 5614, 15551, 41686, 42310, 59887]",60427,11163,71590,681,70909,[   12    36   165  1474  3480  8343  8469 11163],42044,0.9194275925228605,2010592.0,Fixed,TLS,77.77777777777779
380,"L# (SepSeq, SepSeq)",81,H,H,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '19/75', '18/73', '19/94', '21/105', '13/77']","['1/2', '113/452', '1290/5160', '1988/9937', '4844/26135', '105/624', '2681/17577']","[1, 2, 3, 5, 6, 7, 8, 9]",1596704,141,540,11022,59887,8,290,OK,[ 12  35  51  70  88 107 128 141],[ 12  70 116 191 264 358 463 540],"[0, 1, 114, 1404, 3392, 8236, 8341, 11022]","[0, 2, 454, 5614, 15551, 41686, 42310, 59887]",60427,11163,71590,681,70909,[   12    36   165  1474  3480  8343  8469 11163],42773,0.9194275925228605,2010592.0,Fixed,TLS,88.88888888888889
380,"L# (SepSeq, SepSeq)",81,H,H,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '19/75', '18/73', '19/94', '21/105', '13/77']","['1/2', '113/452', '1290/5160', '1988/9937', '4844/26135', '105/624', '2681/17577']","[1, 2, 3, 5, 6, 7, 8, 9]",1596704,141,540,11022,59887,8,290,OK,[ 12  35  51  70  88 107 128 141],[ 12  70 116 191 264 358 463 540],"[0, 1, 114, 1404, 3392, 8236, 8341, 11022]","[0, 2, 454, 5614, 15551, 41686, 42310, 59887]",60427,11163,71590,681,70909,[   12    36   165  1474  3480  8343  8469 11163],60427,0.9194275925228605,2010592.0,Fixed,TLS,100.0
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],12,0.9258336471277353,2020982.0,Fixed,TLS,11.11111111111111
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],72,0.9258336471277353,2020982.0,Fixed,TLS,22.22222222222222
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],322,0.9258336471277353,2020982.0,Fixed,TLS,33.33333333333333
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],5347,0.9258336471277353,2020982.0,Fixed,TLS,55.55555555555556
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],14548,0.9258336471277353,2020982.0,Fixed,TLS,66.66666666666666
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],39691,0.9258336471277353,2020982.0,Fixed,TLS,77.77777777777779
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],40347,0.9258336471277353,2020982.0,Fixed,TLS,88.88888888888889
466,"L# (SepSeq, SepSeq)",81,SPYH,SPYH,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '16/46', '20/77', '17/68', '18/89', '22/110', '15/89']","['1/2', '51/204', '1237/4948', '1827/9133', '4652/25054', '91/546', '2083/13421']","[1, 2, 3, 5, 6, 7, 8, 9]",1554524,143,549,9942,53308,8,316,OK,[ 12  35  51  71  88 106 128 143],[ 12  70 116 193 261 350 460 549],"[0, 1, 52, 1289, 3116, 7768, 7859, 9942]","[0, 2, 206, 5154, 14287, 39341, 39887, 53308]",53857,10085,63942,692,63250,[   12    36   103  1360  3204  7874  7987 10085],53857,0.9258336471277353,2020982.0,Fixed,TLS,100.0
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],12,0.9395508788567657,2046457.0,Fixed,TLS,11.11111111111111
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],72,0.9395508788567657,2046457.0,Fixed,TLS,22.22222222222222
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],2403,0.9395508788567657,2046457.0,Fixed,TLS,33.33333333333333
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],3153,0.9395508788567657,2046457.0,Fixed,TLS,55.55555555555556
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],6207,0.9395508788567657,2046457.0,Fixed,TLS,66.66666666666666
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],32158,0.9395508788567657,2046457.0,Fixed,TLS,77.77777777777779
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],32810,0.9395508788567657,2046457.0,Fixed,TLS,88.88888888888889
515,"L# (SepSeq, SepSeq)",81,SPY,SPY,2,1,Y,GnuTLS_3.3.12_client_full.dot,9,12,Compressed,"['12/12', '23/58', '15/43', '20/78', '19/74', '20/98', '20/100', '15/89']","['1/2', '572/2288', '168/672', '596/2980', '4783/25853', '92/552', '2617/17169']","[1, 2, 3, 5, 6, 7, 8, 9]",1518416,144,552,8829,49516,8,437,OK,[ 12  35  50  70  89 109 129 144],[ 12  70 113 191 265 363 463 552],"[0, 1, 573, 741, 1337, 6120, 6212, 8829]","[0, 2, 2290, 2962, 5942, 31795, 32347, 49516]",50068,8973,59041,696,58345,[  12   36  623  811 1426 6229 6341 8973],50068,0.9395508788567657,2046457.0,Fixed,TLS,100.0
