,SUL name,HypSizePercent,CTT,Total cost
44,BitVise.dot,74.24242424242425,W,4085478
44,BitVise.dot,75.75757575757575,W,5132343
44,BitVise.dot,77.27272727272727,W,5851607
44,BitVise.dot,78.78787878787878,W,5856226
44,BitVise.dot,83.33333333333334,W,6229032
44,BitVise.dot,84.84848484848484,W,8173139
44,BitVise.dot,89.39393939393939,W,9246972
44,BitVise.dot,90.9090909090909,W,9842160
44,BitVise.dot,93.93939393939394,W,11051192
44,BitVise.dot,96.96969696969697,W,11551019
44,BitVise.dot,100.0,W,15561662
55,BitVise.dot,1.5151515151515151,HSI,26
55,BitVise.dot,6.0606060606060606,HSI,234
55,BitVise.dot,7.575757575757576,HSI,529
55,BitVise.dot,9.090909090909092,HSI,22740
55,BitVise.dot,10.606060606060606,HSI,45018
55,BitVise.dot,19.696969696969695,HSI,52660
55,BitVise.dot,21.21212121212121,HSI,69881
55,BitVise.dot,22.727272727272727,HSI,139470
55,BitVise.dot,28.78787878787879,HSI,160389
55,BitVise.dot,30.303030303030305,HSI,163053
55,BitVise.dot,31.818181818181817,HSI,202921
55,BitVise.dot,36.36363636363637,HSI,204541
55,BitVise.dot,50.0,HSI,232986
55,BitVise.dot,51.515151515151516,HSI,345743
55,BitVise.dot,54.54545454545454,HSI,376773
55,BitVise.dot,57.57575757575758,HSI,378094
55,BitVise.dot,59.09090909090909,HSI,379418
55,BitVise.dot,60.60606060606061,HSI,380035
55,BitVise.dot,62.121212121212125,HSI,484607
55,BitVise.dot,63.63636363636363,HSI,497369
55,BitVise.dot,65.15151515151516,HSI,521042
55,BitVise.dot,68.18181818181817,HSI,582095
55,BitVise.dot,69.6969696969697,HSI,907233
55,BitVise.dot,71.21212121212122,HSI,1186507
55,BitVise.dot,72.72727272727273,HSI,1797353
55,BitVise.dot,74.24242424242425,HSI,1801263
55,BitVise.dot,75.75757575757575,HSI,1899690
55,BitVise.dot,77.27272727272727,HSI,1902053
55,BitVise.dot,78.78787878787878,HSI,1965104
55,BitVise.dot,80.3030303030303,HSI,2062240
55,BitVise.dot,86.36363636363636,HSI,2179494
55,BitVise.dot,89.39393939393939,HSI,2250735
55,BitVise.dot,90.9090909090909,HSI,2299140
55,BitVise.dot,92.42424242424242,HSI,2329063
55,BitVise.dot,93.93939393939394,HSI,2470269
55,BitVise.dot,95.45454545454545,HSI,2607507
55,BitVise.dot,96.96969696969697,HSI,2782852
55,BitVise.dot,100.0,HSI,2886071
439,BitVise.dot,1.5151515151515151,H,26
439,BitVise.dot,6.0606060606060606,H,234
439,BitVise.dot,7.575757575757576,H,869
439,BitVise.dot,9.090909090909092,H,1412
439,BitVise.dot,10.606060606060606,H,11503
439,BitVise.dot,12.121212121212121,H,15587
439,BitVise.dot,19.696969696969695,H,66326
439,BitVise.dot,24.242424242424242,H,86421
439,BitVise.dot,25.757575757575758,H,90456
439,BitVise.dot,36.36363636363637,H,93200
439,BitVise.dot,39.39393939393939,H,94745
439,BitVise.dot,40.909090909090914,H,150964
439,BitVise.dot,42.42424242424242,H,159486
439,BitVise.dot,43.93939393939394,H,162798
439,BitVise.dot,46.96969696969697,H,222243
439,BitVise.dot,48.484848484848484,H,226654
439,BitVise.dot,50.0,H,229504
439,BitVise.dot,57.57575757575758,H,233382
439,BitVise.dot,59.09090909090909,H,308744
439,BitVise.dot,60.60606060606061,H,329376
439,BitVise.dot,65.15151515151516,H,331918
439,BitVise.dot,66.66666666666666,H,337976
439,BitVise.dot,68.18181818181817,H,343596
439,BitVise.dot,69.6969696969697,H,372598
